Ctg.0,Ctg.1,Ctg.2,# @ ctg.0,# @ ctg.1,# @ ctg.2,Ctg.0 en,Ctg.1 en,Ctg.2 en
美妆个护,男士护肤,男士护理套装,627769,1063,259,Beauty,men's skin care,Men Care Set
美妆个护,男士护肤,男士面部乳霜,627769,1063,66,Beauty,men's skin care,Gentleman's Facial Cream
美妆个护,男士护肤,男士面膜,627769,1063,17,Beauty,men's skin care,Men's Mask
美妆个护,男士护肤,男士爽肤水,627769,1063,14,Beauty,men's skin care,Men Toner
美妆个护,男士护肤,男士防晒霜,627769,1063,11,Beauty,men's skin care,Men sunscreen
美妆个护,男士护肤,其他男士护理,627769,1063,10,Beauty,men's skin care,Other men's care
美妆个护,男士护肤,男士喷雾,627769,1063,6,Beauty,men's skin care,Men Spray
美妆个护,男士护肤,男士眼膜,627769,1063,1,Beauty,men's skin care,Men's Mask
美妆个护,其他护肤,其他护肤,627769,4,4,Beauty,Other Skin Care,Other Skin Care
食品生鲜,生鲜果蔬,新鲜水果,482021,209887,188118,Food,Fresh fruits and vegetables,fresh fruits
食品生鲜,生鲜果蔬,冰淇淋/冷冻食品,482021,209887,7631,Food,Fresh fruits and vegetables,Ice cream / frozen food
食品生鲜,生鲜果蔬,新鲜蔬菜,482021,209887,6734,Food,Fresh fruits and vegetables,fresh vegetables
食品生鲜,生鲜果蔬,海鲜/水产品/肉禽,482021,209887,2959,Food,Fresh fruits and vegetables,Seafood / fish / meat
食品生鲜,生鲜果蔬,蛋/蛋制品,482021,209887,2281,Food,Fresh fruits and vegetables,Egg / egg products
食品生鲜,生鲜果蔬,腌制食品,482021,209887,2164,Food,Fresh fruits and vegetables,Preserved foods
食品生鲜,山核桃/坚果/炒货,其它,482021,126867,83254,Food,Pecan / nuts / roasted,other
食品生鲜,山核桃/坚果/炒货,巴旦木,482021,126867,15630,Food,Pecan / nuts / roasted,Almond
食品生鲜,山核桃/坚果/炒货,瓜子,482021,126867,7663,Food,Pecan / nuts / roasted,Melon seeds
食品生鲜,山核桃/坚果/炒货,坚果组合,482021,126867,4745,Food,Pecan / nuts / roasted,Nut combination
食品生鲜,山核桃/坚果/炒货,其他,482021,126867,3404,Food,Pecan / nuts / roasted,other
食品生鲜,山核桃/坚果/炒货,虾条,482021,126867,2589,Food,Pecan / nuts / roasted,Shrimp
食品生鲜,山核桃/坚果/炒货,夏威夷果,482021,126867,1904,Food,Pecan / nuts / roasted,Macadamia Nuts
食品生鲜,山核桃/坚果/炒货,花生,482021,126867,1292,Food,Pecan / nuts / roasted,peanut
食品生鲜,山核桃/坚果/炒货,豆类制品,482021,126867,1287,Food,Pecan / nuts / roasted,Soy products
食品生鲜,山核桃/坚果/炒货,海苔,482021,126867,814,Food,Pecan / nuts / roasted,Seaweed
食品生鲜,山核桃/坚果/炒货,核桃,482021,126867,696,Food,Pecan / nuts / roasted,walnut
食品生鲜,山核桃/坚果/炒货,薯片,482021,126867,640,Food,Pecan / nuts / roasted,Potato chips
食品生鲜,山核桃/坚果/炒货,米棒,482021,126867,593,Food,Pecan / nuts / roasted,Meter stick
食品生鲜,山核桃/坚果/炒货,干脆面,482021,126867,360,Food,Pecan / nuts / roasted,Simply face
食品生鲜,山核桃/坚果/炒货,碧根果,482021,126867,342,Food,Pecan / nuts / roasted,Pecans
食品生鲜,山核桃/坚果/炒货,栗子,482021,126867,284,Food,Pecan / nuts / roasted,chestnut
食品生鲜,山核桃/坚果/炒货,核桃仁,482021,126867,248,Food,Pecan / nuts / roasted,Walnut
食品生鲜,山核桃/坚果/炒货,腰果,482021,126867,245,Food,Pecan / nuts / roasted,Cashew
食品生鲜,山核桃/坚果/炒货,松子,482021,126867,233,Food,Pecan / nuts / roasted,Pine nuts
食品生鲜,山核桃/坚果/炒货,开心果,482021,126867,205,Food,Pecan / nuts / roasted,pistachio
食品生鲜,山核桃/坚果/炒货,薯条,482021,126867,146,Food,Pecan / nuts / roasted,French fries
食品生鲜,山核桃/坚果/炒货,爆米花,482021,126867,134,Food,Pecan / nuts / roasted,Popcorn
食品生鲜,山核桃/坚果/炒货,杏仁,482021,126867,101,Food,Pecan / nuts / roasted,almond
食品生鲜,山核桃/坚果/炒货,山核桃,482021,126867,49,Food,Pecan / nuts / roasted,Hickory
食品生鲜,山核桃/坚果/炒货,甜甜圈,482021,126867,24,Food,Pecan / nuts / roasted,Donuts
食品生鲜,山核桃/坚果/炒货,小银杏,482021,126867,15,Food,Pecan / nuts / roasted,Small ginkgo
食品生鲜,山核桃/坚果/炒货,榛子,482021,126867,6,Food,Pecan / nuts / roasted,hazelnut
食品生鲜,山核桃/坚果/炒货,香榧,482021,126867,1,Food,Pecan / nuts / roasted,Torreya
食品生鲜,饼干糕点,饼干,482021,43695,13232,Food,Biscuits cakes,Biscuit
食品生鲜,饼干糕点,西式糕点,482021,43695,7400,Food,Biscuits cakes,Western-style cakes
食品生鲜,饼干糕点,传统糕点,482021,43695,6804,Food,Biscuits cakes,Traditional cakes
食品生鲜,饼干糕点,面包,482021,43695,4137,Food,Biscuits cakes,bread
食品生鲜,饼干糕点,威化饼,482021,43695,3616,Food,Biscuits cakes,waffle
食品生鲜,饼干糕点,其他,482021,43695,3433,Food,Biscuits cakes,other
食品生鲜,饼干糕点,曲奇,482021,43695,2359,Food,Biscuits cakes,Cookies
食品生鲜,饼干糕点,马卡龙,482021,43695,1039,Food,Biscuits cakes,Macaron
食品生鲜,饼干糕点,夹心饼干,482021,43695,504,Food,Biscuits cakes,Biscuit
食品生鲜,饼干糕点,肉饼,482021,43695,307,Food,Biscuits cakes,meat pie
食品生鲜,饼干糕点,蛋卷,482021,43695,276,Food,Biscuits cakes,Egg rolls
食品生鲜,饼干糕点,酥性饼干,482021,43695,219,Food,Biscuits cakes,Biscuit
食品生鲜,饼干糕点,花饼,482021,43695,119,Food,Biscuits cakes,Flower Cake
食品生鲜,饼干糕点,沙琪玛,482021,43695,102,Food,Biscuits cakes,Shaqima
食品生鲜,饼干糕点,苏打饼干,482021,43695,72,Food,Biscuits cakes,Soda crackers
食品生鲜,饼干糕点,营养（消化）饼干,482021,43695,44,Food,Biscuits cakes,Nutrition (digestion) biscuits
食品生鲜,饼干糕点,薄脆饼干,482021,43695,36,Food,Biscuits cakes,Crackers
食品生鲜,饼干糕点,蛋卷饼干,482021,43695,13,Food,Biscuits cakes,Egg rolls biscuit
食品生鲜,饼干糕点,麦片,482021,43695,7,Food,Biscuits cakes,oatmeal
食品生鲜,饼干糕点,月饼,482021,43695,6,Food,Biscuits cakes,moon cake
食品生鲜,饼干糕点,蛋圆饼干,482021,43695,1,Food,Biscuits cakes,Egg biscuit round
食品生鲜,饼干糕点,压缩饼干,482021,43695,1,Food,Biscuits cakes,Yasubinggan
食品生鲜,肉干/卤味零食,其他,482021,21677,7252,Food,Meat / lo snacks,other
食品生鲜,肉干/卤味零食,鸭肉零食,482021,21677,4870,Food,Meat / lo snacks,Duck snack
食品生鲜,肉干/卤味零食,鱼干,482021,21677,3242,Food,Meat / lo snacks,Dried fish
食品生鲜,肉干/卤味零食,豆干,482021,21677,3122,Food,Meat / lo snacks,Dougan
食品生鲜,肉干/卤味零食,其它肉制零食,482021,21677,1797,Food,Meat / lo snacks,Other meat snacks
食品生鲜,肉干/卤味零食,牛肉干,482021,21677,639,Food,Meat / lo snacks,Dried beef
食品生鲜,肉干/卤味零食,猪肉脯,482021,21677,266,Food,Meat / lo snacks,pork jerky
食品生鲜,肉干/卤味零食,凤爪,482021,21677,197,Food,Meat / lo snacks,Chicken Feet
食品生鲜,肉干/卤味零食,鱿鱼丝,482021,21677,149,Food,Meat / lo snacks,Squid
食品生鲜,肉干/卤味零食,鸡肉零食,482021,21677,139,Food,Meat / lo snacks,Chicken Snacks
食品生鲜,肉干/卤味零食,兔肉干/兔丁,482021,21677,3,Food,Meat / lo snacks,Rabbit dry / rabbit small
食品生鲜,肉干/卤味零食,驴肉零食,482021,21677,1,Food,Meat / lo snacks,Donkey Meat Snacks
食品生鲜,蜜饯/枣类/果干,红枣,482021,16683,9669,Food,Preserves / jujube / dried fruit,Dates
食品生鲜,蜜饯/枣类/果干,葡萄干,482021,16683,1602,Food,Preserves / jujube / dried fruit,raisin
食品生鲜,蜜饯/枣类/果干,梅干,482021,16683,1335,Food,Preserves / jujube / dried fruit,Plum
食品生鲜,蜜饯/枣类/果干,山楂干,482021,16683,1284,Food,Preserves / jujube / dried fruit,Hawthorn dry
食品生鲜,蜜饯/枣类/果干,薯干,482021,16683,698,Food,Preserves / jujube / dried fruit,Dry matter
食品生鲜,蜜饯/枣类/果干,芒果干,482021,16683,415,Food,Preserves / jujube / dried fruit,Dried mango
食品生鲜,蜜饯/枣类/果干,蔓越莓干,482021,16683,258,Food,Preserves / jujube / dried fruit,Dried cranberries
食品生鲜,蜜饯/枣类/果干,蔬果干,482021,16683,255,Food,Preserves / jujube / dried fruit,Dry fruits and vegetables
食品生鲜,蜜饯/枣类/果干,蓝莓干,482021,16683,188,Food,Preserves / jujube / dried fruit,Blueberry dry
食品生鲜,蜜饯/枣类/果干,无花果干,482021,16683,175,Food,Preserves / jujube / dried fruit,Dried figs
食品生鲜,蜜饯/枣类/果干,椰子片,482021,16683,166,Food,Preserves / jujube / dried fruit,Coconut slice
食品生鲜,蜜饯/枣类/果干,牛肉干,482021,16683,154,Food,Preserves / jujube / dried fruit,Dried beef
食品生鲜,蜜饯/枣类/果干,猕猴桃干,482021,16683,87,Food,Preserves / jujube / dried fruit,Kiwi dry
食品生鲜,蜜饯/枣类/果干,榴莲干,482021,16683,72,Food,Preserves / jujube / dried fruit,Durian dry
食品生鲜,蜜饯/枣类/果干,菠萝蜜,482021,16683,55,Food,Preserves / jujube / dried fruit,jackfruit
食品生鲜,蜜饯/枣类/果干,香蕉干/片,482021,16683,52,Food,Preserves / jujube / dried fruit,Banana / tablet
食品生鲜,蜜饯/枣类/果干,圣女果干,482021,16683,36,Food,Preserves / jujube / dried fruit,Joan of dried fruit
食品生鲜,蜜饯/枣类/果干,笋类制品,482021,16683,30,Food,Preserves / jujube / dried fruit,Bamboo shoots products
食品生鲜,蜜饯/枣类/果干,草莓干,482021,16683,30,Food,Preserves / jujube / dried fruit,Dried strawberries
食品生鲜,蜜饯/枣类/果干,鸭翅,482021,16683,26,Food,Preserves / jujube / dried fruit,Duck wings
食品生鲜,蜜饯/枣类/果干,车厘子干,482021,16683,21,Food,Preserves / jujube / dried fruit,Dried cherries
食品生鲜,蜜饯/枣类/果干,桑椹干,482021,16683,15,Food,Preserves / jujube / dried fruit,Mulberry dry
食品生鲜,蜜饯/枣类/果干,酸角,482021,16683,15,Food,Preserves / jujube / dried fruit,Tamarind
食品生鲜,蜜饯/枣类/果干,柿饼,482021,16683,13,Food,Preserves / jujube / dried fruit,Persimmon
食品生鲜,蜜饯/枣类/果干,加应子/李子,482021,16683,12,Food,Preserves / jujube / dried fruit,Plus should the child / plum
食品生鲜,蜜饯/枣类/果干,鸭舌,482021,16683,9,Food,Preserves / jujube / dried fruit,Benn
食品生鲜,蜜饯/枣类/果干,菠萝/凤梨干,482021,16683,7,Food,Preserves / jujube / dried fruit,Pineapple / pineapple dry
食品生鲜,蜜饯/枣类/果干,杏仁/杏干,482021,16683,6,Food,Preserves / jujube / dried fruit,Almond / dried apricots
食品生鲜,蜜饯/枣类/果干,鸭脖,482021,16683,4,Food,Preserves / jujube / dried fruit,Duck neck
食品生鲜,蜜饯/枣类/果干,桃干,482021,16683,4,Food,Preserves / jujube / dried fruit,Peach dry
食品生鲜,蜜饯/枣类/果干,南瓜干,482021,16683,1,Food,Preserves / jujube / dried fruit,Pumpkin dry
食品生鲜,咖啡/麦片/冲饮,冲饮,482021,14809,8999,Food,Coffee / cereal / Drink Mixes,Brewed into tea
食品生鲜,咖啡/麦片/冲饮,麦片,482021,14809,1553,Food,Coffee / cereal / Drink Mixes,oatmeal
食品生鲜,咖啡/麦片/冲饮,茶饮料,482021,14809,1277,Food,Coffee / cereal / Drink Mixes,Tea drinks
食品生鲜,咖啡/麦片/冲饮,其他,482021,14809,1006,Food,Coffee / cereal / Drink Mixes,other
食品生鲜,咖啡/麦片/冲饮,咖啡,482021,14809,829,Food,Coffee / cereal / Drink Mixes,coffee
食品生鲜,咖啡/麦片/冲饮,姜汤,482021,14809,483,Food,Coffee / cereal / Drink Mixes,Ginger
食品生鲜,咖啡/麦片/冲饮,蜂蜜果味茶,482021,14809,273,Food,Coffee / cereal / Drink Mixes,Honey fruit tea
食品生鲜,咖啡/麦片/冲饮,芝麻糊,482021,14809,170,Food,Coffee / cereal / Drink Mixes,Sesame paste
食品生鲜,咖啡/麦片/冲饮,果汁,482021,14809,67,Food,Coffee / cereal / Drink Mixes,fruit juice
食品生鲜,咖啡/麦片/冲饮,藕粉,482021,14809,61,Food,Coffee / cereal / Drink Mixes,lotus root starch
食品生鲜,咖啡/麦片/冲饮,果茶,482021,14809,28,Food,Coffee / cereal / Drink Mixes,Nectar
食品生鲜,咖啡/麦片/冲饮,奶茶,482021,14809,26,Food,Coffee / cereal / Drink Mixes,Tea
食品生鲜,咖啡/麦片/冲饮,茶叶,482021,14809,23,Food,Coffee / cereal / Drink Mixes,tea
食品生鲜,咖啡/麦片/冲饮,功能饮料,482021,14809,9,Food,Coffee / cereal / Drink Mixes,energetic drinks
食品生鲜,咖啡/麦片/冲饮,豆奶,482021,14809,3,Food,Coffee / cereal / Drink Mixes,Soy milk
食品生鲜,咖啡/麦片/冲饮,酸梅粉,482021,14809,2,Food,Coffee / cereal / Drink Mixes,Cranberry powder
食品生鲜,咖啡/麦片/冲饮,冲饮果汁,482021,14809,1,Food,Coffee / cereal / Drink Mixes,"Brewed into tea, juice"
食品生鲜,速食速冻,方便面,482021,13093,9480,Food,Instant frozen,Instant noodles
食品生鲜,速食速冻,面食,482021,13093,1236,Food,Instant frozen,pasta
食品生鲜,速食速冻,其他,482021,13093,1230,Food,Instant frozen,other
食品生鲜,速食速冻,肉制品,482021,13093,432,Food,Instant frozen,Meat
食品生鲜,速食速冻,火腿肠,482021,13093,291,Food,Instant frozen,Ham
食品生鲜,速食速冻,粽子,482021,13093,123,Food,Instant frozen,Zongzi
食品生鲜,速食速冻,水果罐头,482021,13093,110,Food,Instant frozen,Canned Fruit
食品生鲜,速食速冻,面条/挂面（待煮面条）,482021,13093,86,Food,Instant frozen,Pasta / noodles (cook until noodles)
食品生鲜,速食速冻,意大利面,482021,13093,64,Food,Instant frozen,spaghetti
食品生鲜,速食速冻,速食粥,482021,13093,18,Food,Instant frozen,Instant porridge
食品生鲜,速食速冻,烘焙/熟食/半成品,482021,13093,14,Food,Instant frozen,Bakery / deli / semi-finished products
食品生鲜,速食速冻,冷面,482021,13093,11,Food,Instant frozen,Grim
食品生鲜,速食速冻,方便米饭,482021,13093,4,Food,Instant frozen,Instant Rice
食品生鲜,速食速冻,水饺/馄饨,482021,13093,1,Food,Instant frozen,Dumplings / ravioli
食品生鲜,粮油干货,干货/土特产,482021,12507,8121,Food,Dry grain,Dry / native
食品生鲜,粮油干货,杂粮,482021,12507,2378,Food,Dry grain,Grains
食品生鲜,粮油干货,调味品,482021,12507,546,Food,Dry grain,condiment
食品生鲜,粮油干货,其他米类,482021,12507,283,Food,Dry grain,Other RICE
食品生鲜,粮油干货,鱼干/海味,482021,12507,208,Food,Dry grain,Dried fish / seafood
食品生鲜,粮油干货,烘培原料,482021,12507,197,Food,Dry grain,Baking raw materials
食品生鲜,粮油干货,面粉,482021,12507,145,Food,Dry grain,flour
食品生鲜,粮油干货,其他粮食干货,482021,12507,142,Food,Dry grain,Other dry food
食品生鲜,粮油干货,核桃油,482021,12507,91,Food,Dry grain,Walnut oil
食品生鲜,粮油干货,菜籽油,482021,12507,79,Food,Dry grain,Rapeseed oil
食品生鲜,粮油干货,其他食用油,482021,12507,79,Food,Dry grain,Other edible oil
食品生鲜,粮油干货,小米,482021,12507,58,Food,Dry grain,Millet
食品生鲜,粮油干货,橄榄油,482021,12507,43,Food,Dry grain,olive oil
食品生鲜,粮油干货,麻油,482021,12507,35,Food,Dry grain,sesame oil
食品生鲜,粮油干货,薏米,482021,12507,28,Food,Dry grain,Barley
食品生鲜,粮油干货,薏米仁,482021,12507,18,Food,Dry grain,Barley kernels
食品生鲜,粮油干货,调和油,482021,12507,18,Food,Dry grain,Cooking oil
食品生鲜,粮油干货,黑米,482021,12507,10,Food,Dry grain,black rice
食品生鲜,粮油干货,花椒油,482021,12507,8,Food,Dry grain,Pepper oil
食品生鲜,粮油干货,糙米,482021,12507,8,Food,Dry grain,brown rice
食品生鲜,粮油干货,葵花籽油,482021,12507,4,Food,Dry grain,Sunflower seed oil
食品生鲜,粮油干货,香油,482021,12507,3,Food,Dry grain,sesame oil
食品生鲜,粮油干货,山茶油,482021,12507,3,Food,Dry grain,Camellia oil
食品生鲜,粮油干货,糯米,482021,12507,1,Food,Dry grain,Glutinous rice
食品生鲜,粮油干货,花生油,482021,12507,1,Food,Dry grain,Peanut oil
食品生鲜,糖果/巧克力/奶干,奶片,482021,7712,1296,Food,Candy / Chocolate / dry milk,Milk tablets
食品生鲜,糖果/巧克力/奶干,果糖,482021,7712,1213,Food,Candy / Chocolate / dry milk,fructose
食品生鲜,糖果/巧克力/奶干,奶酪,482021,7712,1146,Food,Candy / Chocolate / dry milk,cheese
食品生鲜,糖果/巧克力/奶干,其他,482021,7712,999,Food,Candy / Chocolate / dry milk,other
食品生鲜,糖果/巧克力/奶干,巧克力,482021,7712,989,Food,Candy / Chocolate / dry milk,chocolate
食品生鲜,糖果/巧克力/奶干,棒棒糖,482021,7712,918,Food,Candy / Chocolate / dry milk,Lollipop
食品生鲜,糖果/巧克力/奶干,奶糖,482021,7712,594,Food,Candy / Chocolate / dry milk,toffee
食品生鲜,糖果/巧克力/奶干,果冻/布丁,482021,7712,304,Food,Candy / Chocolate / dry milk,Jelly / Pudding
食品生鲜,糖果/巧克力/奶干,口香糖,482021,7712,234,Food,Candy / Chocolate / dry milk,chewing gum
食品生鲜,糖果/巧克力/奶干,奶干,482021,7712,19,Food,Candy / Chocolate / dry milk,Dry milk
食品生鲜,茶,花草/水果/再加工茶,482021,6250,5876,Food,tea,Flowers / fruit / tea reprocessing
食品生鲜,茶,其他,482021,6250,179,Food,tea,other
食品生鲜,茶,绿茶,482021,6250,94,Food,tea,green tea
食品生鲜,茶,乌龙茶,482021,6250,61,Food,tea,Oolong tea
食品生鲜,茶,普洱,482021,6250,22,Food,tea,Pu'er
食品生鲜,茶,红茶,482021,6250,18,Food,tea,black tea
食品生鲜,调味酱料/烘焙材料,酱类调料,482021,3481,3115,Food,Sauces / Baking Ingredients,Seasoning sauce
食品生鲜,调味酱料/烘焙材料,酱油,482021,3481,98,Food,Sauces / Baking Ingredients,soy sauce
食品生鲜,调味酱料/烘焙材料,食糖,482021,3481,58,Food,Sauces / Baking Ingredients,Sugar
食品生鲜,调味酱料/烘焙材料,食品添加剂,482021,3481,52,Food,Sauces / Baking Ingredients,Food Additives
食品生鲜,调味酱料/烘焙材料,辣椒酱,482021,3481,49,Food,Sauces / Baking Ingredients,chili sauce
食品生鲜,调味酱料/烘焙材料,其他,482021,3481,29,Food,Sauces / Baking Ingredients,other
食品生鲜,调味酱料/烘焙材料,番茄酱,482021,3481,27,Food,Sauces / Baking Ingredients,ketchup
食品生鲜,调味酱料/烘焙材料,火锅调料,482021,3481,18,Food,Sauces / Baking Ingredients,Hot sauce
食品生鲜,调味酱料/烘焙材料,辣椒类调料,482021,3481,6,Food,Sauces / Baking Ingredients,Spices like pepper
食品生鲜,调味酱料/烘焙材料,醋制品,482021,3481,6,Food,Sauces / Baking Ingredients,Vinegar products
食品生鲜,调味酱料/烘焙材料,豆瓣酱,482021,3481,6,Food,Sauces / Baking Ingredients,Bean paste
食品生鲜,调味酱料/烘焙材料,烧烤调料,482021,3481,5,Food,Sauces / Baking Ingredients,Barbecue sauce
食品生鲜,调味酱料/烘焙材料,果酱,482021,3481,5,Food,Sauces / Baking Ingredients,jam
食品生鲜,调味酱料/烘焙材料,烘培原料,482021,3481,4,Food,Sauces / Baking Ingredients,Baking raw materials
食品生鲜,调味酱料/烘焙材料,料酒,482021,3481,2,Food,Sauces / Baking Ingredients,Cooking wine
食品生鲜,调味酱料/烘焙材料,调味酱料/烘焙材料,482021,3481,1,Food,Sauces / Baking Ingredients,Sauces / Baking Ingredients
食品生鲜,乳制品,乳制饮品,482021,2837,1734,Food,Dairy,Dairy drinks
食品生鲜,乳制品,含乳饮料,482021,2837,611,Food,Dairy,Milk drinks
食品生鲜,乳制品,牛奶,482021,2837,388,Food,Dairy,milk
食品生鲜,乳制品,酸奶,482021,2837,104,Food,Dairy,Yogurt
食品生鲜,鱿鱼丝/鱼干/海味即食,即食鱼零食,482021,1762,1078,Food,Squid silk / dried fish / seafood instant,That fish-eating snacks
食品生鲜,鱿鱼丝/鱼干/海味即食,海带零食,482021,1762,405,Food,Squid silk / dried fish / seafood instant,Seaweed snack
食品生鲜,鱿鱼丝/鱼干/海味即食,海苔系列,482021,1762,148,Food,Squid silk / dried fish / seafood instant,Seaweed Series
食品生鲜,鱿鱼丝/鱼干/海味即食,即鱿食鱼零食,482021,1762,43,Food,Squid silk / dried fish / seafood instant,That fish-eating squid snacks
食品生鲜,鱿鱼丝/鱼干/海味即食,贝系列,482021,1762,41,Food,Squid silk / dried fish / seafood instant,Pui series
食品生鲜,鱿鱼丝/鱼干/海味即食,其他系列,482021,1762,36,Food,Squid silk / dried fish / seafood instant,other series
食品生鲜,鱿鱼丝/鱼干/海味即食,蟹系列,482021,1762,6,Food,Squid silk / dried fish / seafood instant,Crab Series
食品生鲜,鱿鱼丝/鱼干/海味即食,即食虾零食,482021,1762,5,Food,Squid silk / dried fish / seafood instant,Instant Shrimp Snacks
食品生鲜,酒类,葡萄酒/果酒,482021,827,774,Food,Liquor,Wine / wine
食品生鲜,酒类,白酒,482021,827,24,Food,Liquor,Spirit
食品生鲜,酒类,洋酒,482021,827,12,Food,Liquor,Wine
食品生鲜,酒类,其他,482021,827,7,Food,Liquor,other
食品生鲜,酒类,啤酒,482021,827,7,Food,Liquor,beer
食品生鲜,酒类,预调酒,482021,827,3,Food,Liquor,Bartender
生活家电,生活电器,其他生活电器,479314,367363,354418,Home,home devices,Other Electrical life
生活家电,生活电器,电风扇,479314,367363,6811,Home,home devices,Fan
生活家电,生活电器,空调扇,479314,367363,3836,Home,home devices,Air-conditioning fan
生活家电,生活电器,毛球修剪器,479314,367363,922,Home,home devices,Lint Remover
生活家电,生活电器,挂烫机,479314,367363,537,Home,home devices,Garment Steamer
生活家电,生活电器,加湿器,479314,367363,520,Home,home devices,humidifier
生活家电,生活电器,干衣机,479314,367363,121,Home,home devices,Clothes dryer
生活家电,生活电器,电熨斗,479314,367363,73,Home,home devices,Irons
生活家电,生活电器,吸尘器,479314,367363,67,Home,home devices,vacuum cleaner
生活家电,生活电器,除螨仪,479314,367363,40,Home,home devices,Mites instrument
生活家电,生活电器,暖风机/取暖器,479314,367363,9,Home,home devices,Heater / Heater
生活家电,生活电器,扫地机器人,479314,367363,3,Home,home devices,Sweeping robot
生活家电,生活电器,空气净化/氧吧,479314,367363,3,Home,home devices,Air Purifier / Oxygen Bar
生活家电,生活电器,干鞋器,479314,367363,2,Home,home devices,Dry shoes
生活家电,生活电器,抽湿器/除湿器,479314,367363,1,Home,home devices,Dehumidifier / dehumidifier
生活家电,厨房电器,电饭煲,479314,91177,34787,Home,Kitchen Appliances,Rice cooker
生活家电,厨房电器,其他厨房电器,479314,91177,26446,Home,Kitchen Appliances,Other kitchen appliances
生活家电,厨房电器,电热水壶,479314,91177,12244,Home,Kitchen Appliances,electric kettle
生活家电,厨房电器,豆浆机,479314,91177,7599,Home,Kitchen Appliances,Soymilk
生活家电,厨房电器,搅拌/料理机,479314,91177,2167,Home,Kitchen Appliances,Mixing / cooking machine
生活家电,厨房电器,煮蛋器,479314,91177,2099,Home,Kitchen Appliances,egg boiler
生活家电,厨房电器,电炖锅/电炖盅,479314,91177,1278,Home,Kitchen Appliances,Electric cookers / electric slow cooker
生活家电,厨房电器,酸奶机,479314,91177,1273,Home,Kitchen Appliances,Yogurt Maker
生活家电,厨房电器,榨汁机,479314,91177,639,Home,Kitchen Appliances,Juicer
生活家电,厨房电器,净水器,479314,91177,552,Home,Kitchen Appliances,Water Purifier
生活家电,厨房电器,电动打蛋机,479314,91177,433,Home,Kitchen Appliances,Electric hand mixer
生活家电,厨房电器,电烤箱,479314,91177,330,Home,Kitchen Appliances,Electric stove
生活家电,厨房电器,电热火锅/小电锅,479314,91177,235,Home,Kitchen Appliances,Electric pot / small electric pot
生活家电,厨房电器,保健/养生/煎药壶,479314,91177,231,Home,Kitchen Appliances,Health / health / medicine or pot
生活家电,厨房电器,电饼铛,479314,91177,210,Home,Kitchen Appliances,Electric baking pan
生活家电,厨房电器,电磁炉/电陶炉,479314,91177,208,Home,Kitchen Appliances,Cooker / electric ceramic heaters
生活家电,厨房电器,电压力锅,479314,91177,152,Home,Kitchen Appliances,Electric pressure cooker
生活家电,厨房电器,电热饭盒,479314,91177,149,Home,Kitchen Appliances,Electric boxes
生活家电,厨房电器,饮水机,479314,91177,53,Home,Kitchen Appliances,Drinking fountains
生活家电,厨房电器,原汁机,479314,91177,42,Home,Kitchen Appliances,Juice machine
生活家电,厨房电器,电蒸锅,479314,91177,16,Home,Kitchen Appliances,Steamer
生活家电,厨房电器,面包机,479314,91177,12,Home,Kitchen Appliances,Toaster
生活家电,厨房电器,多士炉,479314,91177,7,Home,Kitchen Appliances,Toaster
生活家电,厨房电器,冰淇淋机,479314,91177,6,Home,Kitchen Appliances,ice cream machine
生活家电,厨房电器,咖啡机,479314,91177,6,Home,Kitchen Appliances,Coffee machine
生活家电,厨房电器,微波炉,479314,91177,2,Home,Kitchen Appliances,Microwave oven
生活家电,厨房电器,电炸锅,479314,91177,1,Home,Kitchen Appliances,Fryer
生活家电,个护电器,剃须刀,479314,18500,2869,Home,A care appliances,Shaver
生活家电,个护电器,理发器,479314,18500,2797,Home,A care appliances,Hair clipper
生活家电,个护电器,体温计,479314,18500,2476,Home,A care appliances,thermometer
生活家电,个护电器,电吹风,479314,18500,2444,Home,A care appliances,hair dryer
生活家电,个护电器,其他个护电器,479314,18500,2428,Home,A care appliances,Other more care appliances
生活家电,个护电器,按摩器材,479314,18500,1118,Home,A care appliances,Massage equipment
生活家电,个护电器,剃脱毛器,479314,18500,823,Home,A care appliances,Shave epilator
生活家电,个护电器,卷/直发器,479314,18500,781,Home,A care appliances,Volume / hair straighteners
生活家电,个护电器,健康秤,479314,18500,732,Home,A care appliances,Health Scale
生活家电,个护电器,美容器材,479314,18500,686,Home,A care appliances,Beauty Equipment
生活家电,个护电器,血压计,479314,18500,493,Home,A care appliances,sphygmomanometer
生活家电,个护电器,瘦身器材,479314,18500,293,Home,A care appliances,Slimming equipment
生活家电,个护电器,雾化器,479314,18500,270,Home,A care appliances,Atomizer
生活家电,个护电器,其他健康电器,479314,18500,100,Home,A care appliances,Other health appliances
生活家电,个护电器,电动牙刷,479314,18500,97,Home,A care appliances,electric toothbrush
生活家电,个护电器,足浴盆,479314,18500,50,Home,A care appliances,Foot tub
生活家电,个护电器,心电监测/胎心仪,479314,18500,41,Home,A care appliances,ECG monitoring / fetal favorite
生活家电,个护电器,血糖仪,479314,18500,2,Home,A care appliances,Blood glucose meter
生活家电,厨房类电器,厨房类电器,479314,865,865,Home,Class kitchen appliances,Class kitchen appliances
生活家电,个护类电器,个护类电器,479314,728,728,Home,A protected class appliances,A protected class appliances
生活家电,生活类电器,生活类电器,479314,529,529,Home,Lifestyle appliances,Lifestyle appliances
